STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FOREST_FIRE,Forest_fire,AREA,Area,CWT,Province,UNIT,Unit measure,FREQ,Frequecny,TIME_PERIOD,OBS_VALUE
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2558,1205
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2559,3923.56
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2560,2713.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2561,1090
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2562,2505.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2563,3049
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2564,903
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2565,373
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH3,North,65,Phitsanulok,RAI,Rai,A,Annual,2566,3787.25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2542,195
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2543,170
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2544,1894
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2545,4385
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2546,2381
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2547,3738
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2548,171
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2549,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2550,110
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2551,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2552,140
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2553,1021
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2554,505
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2555,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2556,133
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2557,475
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2558,833.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2559,3273.83
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2560,2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2561,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2562,8.42
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2563,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2564,44.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH5,South,96,Narathiwat,RAI,Rai,A,Annual,2566,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2542,15485
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2543,151
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2544,696
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2545,1177
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2546,1146
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2547,1166
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2548,554
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2549,408
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2550,786
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2551,232
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2552,247
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2553,879
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2554,855
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2555,271
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2556,1167
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2557,468
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2558,615.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2559,459.01
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2560,641
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2561,240.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2562,432
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2563,941.3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2564,472.57
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2565,541
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,48,Nakhon Phanom,RAI,Rai,A,Annual,2566,760
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2542,32
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2543,172
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2544,237
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2545,163
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2546,35
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2547,99
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2548,70
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2549,26
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2550,86
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2551,57
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2552,50
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2553,83
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2554,8
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2555,13
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2556,9
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2557,23
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2558,48
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2559,68
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2560,81
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2561,33
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2562,52
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2563,92
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2564,144
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2565,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH3,North,64,Sukhothai,TS,Times,A,Annual,2566,80
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2542,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2543,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2544,6
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2545,5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2546,25
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2547,8
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2548,18
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2549,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2550,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2551,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2552,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2553,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2554,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2555,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2556,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2557,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2558,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2559,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2560,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2561,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2562,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2563,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2564,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,95,Yala,TS,Times,A,Annual,2566,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2542,30
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2543,68
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2544,11
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2545,67
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2546,16
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2547,28
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2548,62
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2549,8
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2550,47
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2551,7
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2552,32
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2553,21
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2554,3
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2555,2
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2556,12
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2557,20
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2558,11
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2559,18
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2560,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2561,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2562,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2563,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2564,1
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2565,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,PF,Put out forest fires,TH5,South,86,Chumphon,TS,Times,A,Annual,2566,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2542,3089
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2543,317
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2544,212
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2545,194
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2546,199
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2547,530
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2548,575
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2549,265
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2550,405
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2551,237
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2552,151.5
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2553,316
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2554,133
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2555,38
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2556,149
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2557,83
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2558,170
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2559,261.68
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2560,145
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2561,90
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2562,0
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2563,313.7
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2564,181
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2565,166
DATAFLOW,TNSO:DF_21F_FIRE(1.1),The Forest Fire Dataflow,I,AB,The area burned,TH4,Northeastern,37,Amnat Charoen,RAI,Rai,A,Annual,2566,268
